"","id","from","to","trans","Tstart","Tstop","time","status","A","M","C","A.1","A.2","A.3","M.1","M.2","M.3","C.1","C.2","C.3"
"865",343,2,3,3,0,0.291,0.291,1,1,0,1,0,0,1,0,0,0,0,0,1
"866",344,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"867",344,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"868",344,2,3,3,0,1.167,1.167,1,1,0,1,0,0,1,0,0,0,0,0,1
"869",345,1,2,1,0,0.264,0.264,0,0,1.315,1,0,0,0,1.315,0,0,1,0,0
"870",345,1,3,2,0,0.264,0.264,1,0,1.315,1,0,0,0,0,1.315,0,0,1,0
"871",346,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"872",346,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"873",346,2,3,3,0,0.578,0.578,1,1,0,1,0,0,1,0,0,0,0,0,1
"874",347,1,2,1,0,0,0,0,1,1.806,0,1,0,0,1.806,0,0,0,0,0
"875",347,1,3,2,0,0,0,1,1,1.806,0,0,1,0,0,1.806,0,0,0,0
"876",348,1,2,1,0,0.3,0.3,1,0,0.3,0,0,0,0,0.3,0,0,0,0,0
"877",348,1,3,2,0,0.3,0.3,0,0,0.3,0,0,0,0,0,0.3,0,0,0,0
"878",348,2,3,3,0.3,0.691,0.391,1,0,0.3,0,0,0,0,0,0,0.3,0,0,0
"879",349,1,2,1,0,1.738,1.738,0,0,2.199,0,0,0,0,2.199,0,0,0,0,0
"880",349,1,3,2,0,1.738,1.738,1,0,2.199,0,0,0,0,0,2.199,0,0,0,0
"881",350,1,2,1,0,0.215,0.215,0,0,5.128,0,0,0,0,5.128,0,0,0,0,0
"882",350,1,3,2,0,0.215,0.215,1,0,5.128,0,0,0,0,0,5.128,0,0,0,0
"883",351,1,2,1,0,2.202,2.202,1,0,2.202,0,0,0,0,2.202,0,0,0,0,0
"884",351,1,3,2,0,2.202,2.202,0,0,2.202,0,0,0,0,0,2.202,0,0,0,0
"885",351,2,3,3,2.202,2.575,0.373,1,0,2.202,0,0,0,0,0,0,2.202,0,0,0
"886",352,1,2,1,0,0.34,0.34,1,0,0.34,0,0,0,0,0.34,0,0,0,0,0
"887",352,1,3,2,0,0.34,0.34,0,0,0.34,0,0,0,0,0,0.34,0,0,0,0
"888",352,2,3,3,0.34,0.497,0.157,1,0,0.34,0,0,0,0,0,0,0.34,0,0,0
"889",353,1,2,1,0,0.272,0.272,1,0,0.272,1,0,0,0,0.272,0,0,1,0,0
"890",353,1,3,2,0,0.272,0.272,0,0,0.272,1,0,0,0,0,0.272,0,0,1,0
"891",353,2,3,3,0.272,0.459,0.187,1,0,0.272,1,0,0,0,0,0,0.272,0,0,1
"892",354,1,2,1,0,1.181,1.181,1,0,1.181,1,0,0,0,1.181,0,0,1,0,0
"893",354,1,3,2,0,1.181,1.181,0,0,1.181,1,0,0,0,0,1.181,0,0,1,0
"894",354,2,3,3,1.181,1.609,0.428,1,0,1.181,1,0,0,0,0,0,1.181,0,0,1
"895",355,1,2,1,0,0,0,0,1,1.1,0,1,0,0,1.1,0,0,0,0,0
"896",355,1,3,2,0,0,0,1,1,1.1,0,0,1,0,0,1.1,0,0,0,0
"897",356,1,2,1,0,1.395,1.395,1,0,1.395,0,0,0,0,1.395,0,0,0,0,0
"898",356,1,3,2,0,1.395,1.395,0,0,1.395,0,0,0,0,0,1.395,0,0,0,0
"899",356,2,3,3,1.395,3.286,1.891,1,0,1.395,0,0,0,0,0,0,1.395,0,0,0
"900",357,1,2,1,0,0.928,0.928,0,0,1.525,0,0,0,0,1.525,0,0,0,0,0
"901",357,1,3,2,0,0.928,0.928,1,0,1.525,0,0,0,0,0,1.525,0,0,0,0
"902",358,1,2,1,0,0,0,0,1,0.763,0,1,0,0,0.763,0,0,0,0,0
"903",358,1,3,2,0,0,0,1,1,0.763,0,0,1,0,0,0.763,0,0,0,0
"904",359,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"905",359,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"906",359,2,3,3,0,0.117,0.117,1,1,0,1,0,0,1,0,0,0,0,0,1
"907",360,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"908",360,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"909",360,2,3,3,0,1.863,1.863,1,1,0,1,0,0,1,0,0,0,0,0,1
"910",361,1,2,1,0,0,0,0,1,0.701,0,1,0,0,0.701,0,0,0,0,0
"911",361,1,3,2,0,0,0,1,1,0.701,0,0,1,0,0,0.701,0,0,0,0
"912",362,1,2,1,0,0.265,0.265,0,0,2.195,0,0,0,0,2.195,0,0,0,0,0
"913",362,1,3,2,0,0.265,0.265,1,0,2.195,0,0,0,0,0,2.195,0,0,0,0
"914",363,1,2,1,0,0,0,0,1,0.59,0,1,0,0,0.59,0,0,0,0,0
"915",363,1,3,2,0,0,0,1,1,0.59,0,0,1,0,0,0.59,0,0,0,0
"916",364,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"917",364,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"918",364,2,3,3,0,0.672,0.672,1,1,0,1,0,0,1,0,0,0,0,0,1
"919",365,1,2,1,0,0.139,0.139,0,0,1.332,1,0,0,0,1.332,0,0,1,0,0
"920",365,1,3,2,0,0.139,0.139,1,0,1.332,1,0,0,0,0,1.332,0,0,1,0
"921",366,1,2,1,0,0.272,0.272,1,0,0.272,1,0,0,0,0.272,0,0,1,0,0
"922",366,1,3,2,0,0.272,0.272,0,0,0.272,1,0,0,0,0,0.272,0,0,1,0
"923",366,2,3,3,0.272,0.704,0.432,1,0,0.272,1,0,0,0,0,0,0.272,0,0,1
"924",367,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"925",367,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"926",367,2,3,3,0,1.912,1.912,0,1,0,1,0,0,1,0,0,0,0,0,1
"927",368,1,2,1,0,0.386,0.386,0,0,1.057,0,0,0,0,1.057,0,0,0,0,0
"928",368,1,3,2,0,0.386,0.386,1,0,1.057,0,0,0,0,0,1.057,0,0,0,0
"929",369,1,2,1,0,0.063,0.063,0,0,1.987,0,0,0,0,1.987,0,0,0,0,0
"930",369,1,3,2,0,0.063,0.063,1,0,1.987,0,0,0,0,0,1.987,0,0,0,0
"931",370,1,2,1,0,0,0,0,1,0.518,0,1,0,0,0.518,0,0,0,0,0
"932",370,1,3,2,0,0,0,1,1,0.518,0,0,1,0,0,0.518,0,0,0,0
"933",371,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"934",371,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"935",371,2,3,3,0,0.582,0.582,1,1,0,1,0,0,1,0,0,0,0,0,1
"936",372,1,2,1,0,0,0,0,1,0.776,0,1,0,0,0.776,0,0,0,0,0
"937",372,1,3,2,0,0,0,1,1,0.776,0,0,1,0,0,0.776,0,0,0,0
"938",373,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"939",373,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"940",373,2,3,3,0,0.545,0.545,0,1,0,1,0,0,1,0,0,0,0,0,1
"941",374,1,2,1,0,0.327,0.327,0,0,1.22,1,0,0,0,1.22,0,0,1,0,0
"942",374,1,3,2,0,0.327,0.327,1,0,1.22,1,0,0,0,0,1.22,0,0,1,0
"943",375,1,2,1,0,0.368,0.368,0,0,0.994,1,0,0,0,0.994,0,0,1,0,0
"944",375,1,3,2,0,0.368,0.368,1,0,0.994,1,0,0,0,0,0.994,0,0,1,0
"945",376,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"946",376,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"947",376,2,3,3,0,4.025,4.025,1,1,0,1,0,0,1,0,0,0,0,0,1
"948",377,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"949",377,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"950",377,2,3,3,0,1.102,1.102,0,1,0,1,0,0,1,0,0,0,0,0,1
"951",378,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"952",378,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"953",378,2,3,3,0,1.357,1.357,1,1,0,1,0,0,1,0,0,0,0,0,1
"954",379,1,2,1,0,0.2,0.2,0,0,1.011,0,0,0,0,1.011,0,0,0,0,0
"955",379,1,3,2,0,0.2,0.2,1,0,1.011,0,0,0,0,0,1.011,0,0,0,0
"956",380,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"957",380,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"958",380,2,3,3,0,2.183,2.183,1,1,0,1,0,0,1,0,0,0,0,0,1
"959",381,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"960",381,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"961",381,2,3,3,0,1.135,1.135,1,1,0,1,0,0,1,0,0,0,0,0,1
"962",382,1,2,1,0,0,0,0,1,0.641,0,1,0,0,0.641,0,0,0,0,0
"963",382,1,3,2,0,0,0,1,1,0.641,0,0,1,0,0,0.641,0,0,0,0
"964",383,1,2,1,0,0.557,0.557,0,0,1.207,1,0,0,0,1.207,0,0,1,0,0
"965",383,1,3,2,0,0.557,0.557,1,0,1.207,1,0,0,0,0,1.207,0,0,1,0
"966",384,1,2,1,0,0.739,0.739,0,0,2.668,1,0,0,0,2.668,0,0,1,0,0
"967",384,1,3,2,0,0.739,0.739,1,0,2.668,1,0,0,0,0,2.668,0,0,1,0
"968",385,1,2,1,0,0.233,0.233,0,0,3.438,1,0,0,0,3.438,0,0,1,0,0
"969",385,1,3,2,0,0.233,0.233,1,0,3.438,1,0,0,0,0,3.438,0,0,1,0
"970",386,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"971",386,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"972",386,2,3,3,0,0.901,0.901,1,1,0,1,0,0,1,0,0,0,0,0,1
"973",387,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"974",387,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"975",387,2,3,3,0,4.095,4.095,0,1,0,1,0,0,1,0,0,0,0,0,1
"976",388,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"977",388,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"978",388,2,3,3,0,3.24,3.24,0,1,0,1,0,0,1,0,0,0,0,0,1
"979",389,1,2,1,0,0.233,0.233,1,0,0.233,0,0,0,0,0.233,0,0,0,0,0
"980",389,1,3,2,0,0.233,0.233,0,0,0.233,0,0,0,0,0,0.233,0,0,0,0
"981",389,2,3,3,0.233,0.862,0.629,1,0,0.233,0,0,0,0,0,0,0.233,0,0,0
"982",390,1,2,1,0,0.353,0.353,0,0,1.848,1,0,0,0,1.848,0,0,1,0,0
"983",390,1,3,2,0,0.353,0.353,1,0,1.848,1,0,0,0,0,1.848,0,0,1,0
"984",391,1,2,1,0,0,0,0,1,0.698,0,1,0,0,0.698,0,0,0,0,0
"985",391,1,3,2,0,0,0,1,1,0.698,0,0,1,0,0,0.698,0,0,0,0
"986",392,1,2,1,0,0.022,0.022,1,0,0.022,1,0,0,0,0.022,0,0,1,0,0
"987",392,1,3,2,0,0.022,0.022,0,0,0.022,1,0,0,0,0,0.022,0,0,1,0
"988",392,2,3,3,0.022,0.236,0.214,1,0,0.022,1,0,0,0,0,0,0.022,0,0,1
"989",393,1,2,1,0,0.585,0.585,1,0,0.585,1,0,0,0,0.585,0,0,1,0,0
"990",393,1,3,2,0,0.585,0.585,0,0,0.585,1,0,0,0,0,0.585,0,0,1,0
"991",393,2,3,3,0.585,2.532,1.947,0,0,0.585,1,0,0,0,0,0,0.585,0,0,1
"992",394,1,2,1,0,1.404,1.404,0,0,1.404,1,0,0,0,1.404,0,0,1,0,0
"993",394,1,3,2,0,1.404,1.404,0,0,1.404,1,0,0,0,0,1.404,0,0,1,0
"994",395,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"995",395,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"996",395,2,3,3,0,1.498,1.498,0,1,0,1,0,0,1,0,0,0,0,0,1
"997",396,1,2,1,0,0.64,0.64,1,0,0.64,0,0,0,0,0.64,0,0,0,0,0
"998",396,1,3,2,0,0.64,0.64,0,0,0.64,0,0,0,0,0,0.64,0,0,0,0
"999",396,2,3,3,0.64,2.705,2.065,1,0,0.64,0,0,0,0,0,0,0.64,0,0,0
"1000",397,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1001",397,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1002",397,2,3,3,0,2.49,2.49,1,1,0,1,0,0,1,0,0,0,0,0,1
"1003",398,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1004",398,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1005",398,2,3,3,0,0.323,0.323,1,1,0,1,0,0,1,0,0,0,0,0,1
"1006",399,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1007",399,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1008",399,2,3,3,0,5.418,5.418,0,1,0,1,0,0,1,0,0,0,0,0,1
"1009",400,1,2,1,0,0.185,0.185,1,0,0.185,1,0,0,0,0.185,0,0,1,0,0
"1010",400,1,3,2,0,0.185,0.185,0,0,0.185,1,0,0,0,0,0.185,0,0,1,0
"1011",400,2,3,3,0.185,0.381,0.196,1,0,0.185,1,0,0,0,0,0,0.185,0,0,1
"1012",401,1,2,1,0,0.322,0.322,0,0,0.902,0,0,0,0,0.902,0,0,0,0,0
"1013",401,1,3,2,0,0.322,0.322,1,0,0.902,0,0,0,0,0,0.902,0,0,0,0
"1014",402,1,2,1,0,0,0,0,1,0.137,0,1,0,0,0.137,0,0,0,0,0
"1015",402,1,3,2,0,0,0,1,1,0.137,0,0,1,0,0,0.137,0,0,0,0
"1016",403,1,2,1,0,0,0,0,1,0.191,0,1,0,0,0.191,0,0,0,0,0
"1017",403,1,3,2,0,0,0,1,1,0.191,0,0,1,0,0,0.191,0,0,0,0
"1018",404,1,2,1,0,0,0,0,1,0.309,0,1,0,0,0.309,0,0,0,0,0
"1019",404,1,3,2,0,0,0,1,1,0.309,0,0,1,0,0,0.309,0,0,0,0
"1020",405,1,2,1,0,0.249,0.249,0,0,0.523,1,0,0,0,0.523,0,0,1,0,0
"1021",405,1,3,2,0,0.249,0.249,1,0,0.523,1,0,0,0,0,0.523,0,0,1,0
"1022",406,1,2,1,0,0.092,0.092,0,0,0.281,1,0,0,0,0.281,0,0,1,0,0
"1023",406,1,3,2,0,0.092,0.092,1,0,0.281,1,0,0,0,0,0.281,0,0,1,0
"1024",407,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1025",407,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1026",407,2,3,3,0,1.529,1.529,1,1,0,1,0,0,1,0,0,0,0,0,1
"1027",408,1,2,1,0,0,0,0,1,1.443,0,1,0,0,1.443,0,0,0,0,0
"1028",408,1,3,2,0,0,0,1,1,1.443,0,0,1,0,0,1.443,0,0,0,0
"1029",409,1,2,1,0,0.089,0.089,0,0,0.26,0,0,0,0,0.26,0,0,0,0,0
"1030",409,1,3,2,0,0.089,0.089,1,0,0.26,0,0,0,0,0,0.26,0,0,0,0
"1031",410,1,2,1,0,0,0,0,1,0.235,0,1,0,0,0.235,0,0,0,0,0
"1032",410,1,3,2,0,0,0,1,1,0.235,0,0,1,0,0,0.235,0,0,0,0
"1033",411,1,2,1,0,0.065,0.065,1,0,0.065,1,0,0,0,0.065,0,0,1,0,0
"1034",411,1,3,2,0,0.065,0.065,0,0,0.065,1,0,0,0,0,0.065,0,0,1,0
"1035",411,2,3,3,0.065,0.118,0.053,1,0,0.065,1,0,0,0,0,0,0.065,0,0,1
"1036",412,1,2,1,0,0.396,0.396,0,0,1.713,1,0,0,0,1.713,0,0,1,0,0
"1037",412,1,3,2,0,0.396,0.396,1,0,1.713,1,0,0,0,0,1.713,0,0,1,0
"1038",413,1,2,1,0,0,0,0,1,0.834,0,1,0,0,0.834,0,0,0,0,0
"1039",413,1,3,2,0,0,0,1,1,0.834,0,0,1,0,0,0.834,0,0,0,0
"1040",414,1,2,1,0,0,0,0,1,0.09,0,1,0,0,0.09,0,0,0,0,0
"1041",414,1,3,2,0,0,0,1,1,0.09,0,0,1,0,0,0.09,0,0,0,0
"1042",415,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1043",415,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1044",415,2,3,3,0,0.954,0.954,1,1,0,1,0,0,1,0,0,0,0,0,1
"1045",416,1,2,1,0,0.212,0.212,1,0,0.212,0,0,0,0,0.212,0,0,0,0,0
"1046",416,1,3,2,0,0.212,0.212,0,0,0.212,0,0,0,0,0,0.212,0,0,0,0
"1047",416,2,3,3,0.212,1.432,1.22,1,0,0.212,0,0,0,0,0,0,0.212,0,0,0
"1048",417,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1049",417,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1050",417,2,3,3,0,0.833,0.833,1,1,0,1,0,0,1,0,0,0,0,0,1
"1051",418,1,2,1,0,0.008,0.008,1,0,0.008,1,0,0,0,0.008,0,0,1,0,0
"1052",418,1,3,2,0,0.008,0.008,0,0,0.008,1,0,0,0,0,0.008,0,0,1,0
"1053",418,2,3,3,0.008,0.804,0.796,1,0,0.008,1,0,0,0,0,0,0.008,0,0,1
"1054",419,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1055",419,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1056",419,2,3,3,0,1.827,1.827,1,1,0,1,0,0,1,0,0,0,0,0,1
"1057",420,1,2,1,0,0,0,0,1,0.566,0,1,0,0,0.566,0,0,0,0,0
"1058",420,1,3,2,0,0,0,1,1,0.566,0,0,1,0,0,0.566,0,0,0,0
"1059",421,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1060",421,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1061",421,2,3,3,0,2.543,2.543,1,1,0,1,0,0,1,0,0,0,0,0,1
"1062",422,1,2,1,0,0.452,0.452,1,0,0.452,1,0,0,0,0.452,0,0,1,0,0
"1063",422,1,3,2,0,0.452,0.452,0,0,0.452,1,0,0,0,0,0.452,0,0,1,0
"1064",422,2,3,3,0.452,1.51,1.058,1,0,0.452,1,0,0,0,0,0,0.452,0,0,1
"1065",423,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1066",423,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1067",423,2,3,3,0,2.327,2.327,1,1,0,1,0,0,1,0,0,0,0,0,1
"1068",424,1,2,1,0,0.137,0.137,0,0,0.823,1,0,0,0,0.823,0,0,1,0,0
"1069",424,1,3,2,0,0.137,0.137,1,0,0.823,1,0,0,0,0,0.823,0,0,1,0
"1070",425,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1071",425,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1072",425,2,3,3,0,1.23,1.23,1,1,0,1,0,0,1,0,0,0,0,0,1
"1073",426,1,2,1,0,0.17,0.17,1,0,0.17,0,0,0,0,0.17,0,0,0,0,0
"1074",426,1,3,2,0,0.17,0.17,0,0,0.17,0,0,0,0,0,0.17,0,0,0,0
"1075",426,2,3,3,0.17,2.434,2.264,0,0,0.17,0,0,0,0,0,0,0.17,0,0,0
"1076",427,1,2,1,0,1.367,1.367,0,0,2.117,1,0,0,0,2.117,0,0,1,0,0
"1077",427,1,3,2,0,1.367,1.367,1,0,2.117,1,0,0,0,0,2.117,0,0,1,0
"1078",428,1,2,1,0,0,0,0,1,0.232,0,1,0,0,0.232,0,0,0,0,0
"1079",428,1,3,2,0,0,0,1,1,0.232,0,0,1,0,0,0.232,0,0,0,0
"1080",429,1,2,1,0,0.022,0.022,1,0,0.022,0,0,0,0,0.022,0,0,0,0,0
"1081",429,1,3,2,0,0.022,0.022,0,0,0.022,0,0,0,0,0,0.022,0,0,0,0
"1082",429,2,3,3,0.022,2.734,2.712,1,0,0.022,0,0,0,0,0,0,0.022,0,0,0
"1083",430,1,2,1,0,0.651,0.651,1,0,0.651,0,0,0,0,0.651,0,0,0,0,0
"1084",430,1,3,2,0,0.651,0.651,0,0,0.651,0,0,0,0,0,0.651,0,0,0,0
"1085",430,2,3,3,0.651,2.492,1.841,1,0,0.651,0,0,0,0,0,0,0.651,0,0,0
"1086",431,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1087",431,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1088",431,2,3,3,0,1.784,1.784,1,1,0,1,0,0,1,0,0,0,0,0,1
"1089",432,1,2,1,0,0.228,0.228,0,0,0.333,1,0,0,0,0.333,0,0,1,0,0
"1090",432,1,3,2,0,0.228,0.228,1,0,0.333,1,0,0,0,0,0.333,0,0,1,0
"1091",433,1,2,1,0,0.078,0.078,0,0,0.167,1,0,0,0,0.167,0,0,1,0,0
"1092",433,1,3,2,0,0.078,0.078,1,0,0.167,1,0,0,0,0,0.167,0,0,1,0
"1093",434,1,2,1,0,0,0,0,1,0.184,0,1,0,0,0.184,0,0,0,0,0
"1094",434,1,3,2,0,0,0,1,1,0.184,0,0,1,0,0,0.184,0,0,0,0
"1095",435,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1096",435,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1097",435,2,3,3,0,3.862,3.862,0,1,0,1,0,0,1,0,0,0,0,0,1
"1098",436,1,2,1,0,0.177,0.177,1,0,0.177,0,0,0,0,0.177,0,0,0,0,0
"1099",436,1,3,2,0,0.177,0.177,0,0,0.177,0,0,0,0,0,0.177,0,0,0,0
"1100",436,2,3,3,0.177,1.303,1.126,1,0,0.177,0,0,0,0,0,0,0.177,0,0,0
"1101",437,1,2,1,0,0.723,0.723,0,0,0.894,0,0,0,0,0.894,0,0,0,0,0
"1102",437,1,3,2,0,0.723,0.723,1,0,0.894,0,0,0,0,0,0.894,0,0,0,0
"1103",438,1,2,1,0,0.394,0.394,1,0,0.394,0,0,0,0,0.394,0,0,0,0,0
"1104",438,1,3,2,0,0.394,0.394,0,0,0.394,0,0,0,0,0,0.394,0,0,0,0
"1105",438,2,3,3,0.394,1.095,0.701,1,0,0.394,0,0,0,0,0,0,0.394,0,0,0
"1106",439,1,2,1,0,0.033,0.033,1,0,0.033,0,0,0,0,0.033,0,0,0,0,0
"1107",439,1,3,2,0,0.033,0.033,0,0,0.033,0,0,0,0,0,0.033,0,0,0,0
"1108",439,2,3,3,0.033,0.308,0.275,1,0,0.033,0,0,0,0,0,0,0.033,0,0,0
"1109",440,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1110",440,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1111",440,2,3,3,0,0.103,0.103,1,1,0,1,0,0,1,0,0,0,0,0,1
"1112",441,1,2,1,0,0.119,0.119,0,0,0.689,1,0,0,0,0.689,0,0,1,0,0
"1113",441,1,3,2,0,0.119,0.119,1,0,0.689,1,0,0,0,0,0.689,0,0,1,0
"1114",442,1,2,1,0,0.146,0.146,0,0,0.401,1,0,0,0,0.401,0,0,1,0,0
"1115",442,1,3,2,0,0.146,0.146,1,0,0.401,1,0,0,0,0,0.401,0,0,1,0
"1116",443,1,2,1,0,0.113,0.113,1,0,0.113,1,0,0,0,0.113,0,0,1,0,0
"1117",443,1,3,2,0,0.113,0.113,0,0,0.113,1,0,0,0,0,0.113,0,0,1,0
"1118",443,2,3,3,0.113,0.739,0.626,1,0,0.113,1,0,0,0,0,0,0.113,0,0,1
"1119",444,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1120",444,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1121",444,2,3,3,0,1.206,1.206,1,1,0,1,0,0,1,0,0,0,0,0,1
"1122",445,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1123",445,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1124",445,2,3,3,0,0.333,0.333,1,1,0,1,0,0,1,0,0,0,0,0,1
"1125",446,1,2,1,0,0.002,0.002,1,0,0.002,1,0,0,0,0.002,0,0,1,0,0
"1126",446,1,3,2,0,0.002,0.002,0,0,0.002,1,0,0,0,0,0.002,0,0,1,0
"1127",446,2,3,3,0.002,0.568,0.566,1,0,0.002,1,0,0,0,0,0,0.002,0,0,1
"1128",447,1,2,1,0,0.082,0.082,1,0,0.082,1,0,0,0,0.082,0,0,1,0,0
"1129",447,1,3,2,0,0.082,0.082,0,0,0.082,1,0,0,0,0,0.082,0,0,1,0
"1130",447,2,3,3,0.082,0.113,0.031,1,0,0.082,1,0,0,0,0,0,0.082,0,0,1
"1131",448,1,2,1,0,0.685,0.685,0,0,1.397,1,0,0,0,1.397,0,0,1,0,0
"1132",448,1,3,2,0,0.685,0.685,1,0,1.397,1,0,0,0,0,1.397,0,0,1,0
"1133",449,1,2,1,0,0,0,0,1,0.159,0,1,0,0,0.159,0,0,0,0,0
"1134",449,1,3,2,0,0,0,1,1,0.159,0,0,1,0,0,0.159,0,0,0,0
"1135",450,1,2,1,0,0,0,0,1,0.267,0,1,0,0,0.267,0,0,0,0,0
"1136",450,1,3,2,0,0,0,1,1,0.267,0,0,1,0,0,0.267,0,0,0,0
"1137",451,1,2,1,0,0.175,0.175,0,0,0.533,1,0,0,0,0.533,0,0,1,0,0
"1138",451,1,3,2,0,0.175,0.175,1,0,0.533,1,0,0,0,0,0.533,0,0,1,0
"1139",452,1,2,1,0,0.022,0.022,0,0,0.125,0,0,0,0,0.125,0,0,0,0,0
"1140",452,1,3,2,0,0.022,0.022,1,0,0.125,0,0,0,0,0,0.125,0,0,0,0
"1141",453,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1142",453,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1143",453,2,3,3,0,2.289,2.289,1,1,0,1,0,0,1,0,0,0,0,0,1
"1144",454,1,2,1,0,0.965,0.965,1,0,0.965,0,0,0,0,0.965,0,0,0,0,0
"1145",454,1,3,2,0,0.965,0.965,0,0,0.965,0,0,0,0,0,0.965,0,0,0,0
"1146",454,2,3,3,0.965,1.975,1.01,1,0,0.965,0,0,0,0,0,0,0.965,0,0,0
"1147",455,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1148",455,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1149",455,2,3,3,0,3.55,3.55,0,1,0,1,0,0,1,0,0,0,0,0,1
