"","id","from","to","trans","Tstart","Tstop","time","status","A","M","C","A.1","A.2","A.3","M.1","M.2","M.3","C.1","C.2","C.3"
"812",324,2,3,3,0.182,0.86,0.678,1,0,0.182,1,0,0,0,0,0,0.182,0,0,1
"813",325,1,2,1,0,0.431,0.431,0,0,1.927,0,0,0,0,1.927,0,0,0,0,0
"814",325,1,3,2,0,0.431,0.431,1,0,1.927,0,0,0,0,0,1.927,0,0,0,0
"815",326,1,2,1,0,1.336,1.336,0,0,1.712,0,0,0,0,1.712,0,0,0,0,0
"816",326,1,3,2,0,1.336,1.336,1,0,1.712,0,0,0,0,0,1.712,0,0,0,0
"817",327,1,2,1,0,1.244,1.244,1,0,1.244,0,0,0,0,1.244,0,0,0,0,0
"818",327,1,3,2,0,1.244,1.244,0,0,1.244,0,0,0,0,0,1.244,0,0,0,0
"819",327,2,3,3,1.244,2.691,1.447,1,0,1.244,0,0,0,0,0,0,1.244,0,0,0
"820",328,1,2,1,0,0.664,0.664,0,1,0.726,0,1,0,0,0.726,0,0,0,0,0
"821",328,1,3,2,0,0.664,0.664,1,1,0.726,0,0,1,0,0,0.726,0,0,0,0
"822",329,1,2,1,0,0.041,0.041,0,1,1.25,0,1,0,0,1.25,0,0,0,0,0
"823",329,1,3,2,0,0.041,0.041,1,1,1.25,0,0,1,0,0,1.25,0,0,0,0
"824",330,1,2,1,0,0.36,0.36,1,1,0.36,0,1,0,0,0.36,0,0,0,0,0
"825",330,1,3,2,0,0.36,0.36,0,1,0.36,0,0,1,0,0,0.36,0,0,0,0
"826",330,2,3,3,0.36,2.662,2.302,1,1,0.36,0,0,0,1,0,0,0.36,0,0,0
"827",331,1,2,1,0,0.388,0.388,0,0,0.51,1,0,0,0,0.51,0,0,1,0,0
"828",331,1,3,2,0,0.388,0.388,1,0,0.51,1,0,0,0,0,0.51,0,0,1,0
"829",332,1,2,1,0,0.148,0.148,1,1,0.148,1,1,0,0,0.148,0,0,1,0,0
"830",332,1,3,2,0,0.148,0.148,0,1,0.148,1,0,1,0,0,0.148,0,0,1,0
"831",332,2,3,3,0.148,1.021,0.873,1,1,0.148,1,0,0,1,0,0,0.148,0,0,1
"832",333,1,2,1,0,0.022,0.022,0,0,1.552,1,0,0,0,1.552,0,0,1,0,0
"833",333,1,3,2,0,0.022,0.022,1,0,1.552,1,0,0,0,0,1.552,0,0,1,0
"834",334,1,2,1,0,0.67,0.67,1,0,0.67,0,0,0,0,0.67,0,0,0,0,0
"835",334,1,3,2,0,0.67,0.67,0,0,0.67,0,0,0,0,0,0.67,0,0,0,0
"836",334,2,3,3,0.67,2.671,2.001,1,0,0.67,0,0,0,0,0,0,0.67,0,0,0
"837",335,1,2,1,0,0.07,0.07,1,0,0.07,1,0,0,0,0.07,0,0,1,0,0
"838",335,1,3,2,0,0.07,0.07,0,0,0.07,1,0,0,0,0,0.07,0,0,1,0
"839",335,2,3,3,0.07,1.55,1.48,1,0,0.07,1,0,0,0,0,0,0.07,0,0,1
"840",336,1,2,1,0,0.329,0.329,0,1,2.662,1,1,0,0,2.662,0,0,1,0,0
"841",336,1,3,2,0,0.329,0.329,1,1,2.662,1,0,1,0,0,2.662,0,0,1,0
"842",337,1,2,1,0,0.162,0.162,1,0,0.162,0,0,0,0,0.162,0,0,0,0,0
"843",337,1,3,2,0,0.162,0.162,0,0,0.162,0,0,0,0,0,0.162,0,0,0,0
"844",337,2,3,3,0.162,0.2,0.038,1,0,0.162,0,0,0,0,0,0,0.162,0,0,0
"845",338,1,2,1,0,0.483,0.483,0,0,0.578,0,0,0,0,0.578,0,0,0,0,0
"846",338,1,3,2,0,0.483,0.483,1,0,0.578,0,0,0,0,0,0.578,0,0,0,0
"847",339,1,2,1,0,0.732,0.732,1,0,0.732,0,0,0,0,0.732,0,0,0,0,0
"848",339,1,3,2,0,0.732,0.732,0,0,0.732,0,0,0,0,0,0.732,0,0,0,0
"849",339,2,3,3,0.732,3.412,2.68,1,0,0.732,0,0,0,0,0,0,0.732,0,0,0
"850",340,1,2,1,0,0.191,0.191,0,0,0.936,0,0,0,0,0.936,0,0,0,0,0
"851",340,1,3,2,0,0.191,0.191,1,0,0.936,0,0,0,0,0,0.936,0,0,0,0
"852",341,1,2,1,0,0.078,0.078,0,0,0.645,0,0,0,0,0.645,0,0,0,0,0
"853",341,1,3,2,0,0.078,0.078,1,0,0.645,0,0,0,0,0,0.645,0,0,0,0
"854",342,1,2,1,0,0.138,0.138,0,1,1.267,0,1,0,0,1.267,0,0,0,0,0
"855",342,1,3,2,0,0.138,0.138,1,1,1.267,0,0,1,0,0,1.267,0,0,0,0
"856",343,1,2,1,0,1.56,1.56,0,1,1.704,0,1,0,0,1.704,0,0,0,0,0
"857",343,1,3,2,0,1.56,1.56,1,1,1.704,0,0,1,0,0,1.704,0,0,0,0
"858",344,1,2,1,0,0.013,0.013,1,1,0.013,0,1,0,0,0.013,0,0,0,0,0
"859",344,1,3,2,0,0.013,0.013,0,1,0.013,0,0,1,0,0,0.013,0,0,0,0
"860",344,2,3,3,0.013,0.454,0.441,1,1,0.013,0,0,0,1,0,0,0.013,0,0,0
"861",345,1,2,1,0,0.294,0.294,0,0,1.503,0,0,0,0,1.503,0,0,0,0,0
"862",345,1,3,2,0,0.294,0.294,1,0,1.503,0,0,0,0,0,1.503,0,0,0,0
"863",346,1,2,1,0,0.265,0.265,1,1,0.265,0,1,0,0,0.265,0,0,0,0,0
"864",346,1,3,2,0,0.265,0.265,0,1,0.265,0,0,1,0,0,0.265,0,0,0,0
"865",346,2,3,3,0.265,1.042,0.777,1,1,0.265,0,0,0,1,0,0,0.265,0,0,0
"866",347,1,2,1,0,1.99,1.99,0,1,2.628,0,1,0,0,2.628,0,0,0,0,0
"867",347,1,3,2,0,1.99,1.99,1,1,2.628,0,0,1,0,0,2.628,0,0,0,0
"868",348,1,2,1,0,0.3,0.3,1,0,0.3,0,0,0,0,0.3,0,0,0,0,0
"869",348,1,3,2,0,0.3,0.3,0,0,0.3,0,0,0,0,0,0.3,0,0,0,0
"870",348,2,3,3,0.3,0.595,0.295,1,0,0.3,0,0,0,0,0,0,0.3,0,0,0
"871",349,1,2,1,0,1.738,1.738,0,0,2.199,0,0,0,0,2.199,0,0,0,0,0
"872",349,1,3,2,0,1.738,1.738,1,0,2.199,0,0,0,0,0,2.199,0,0,0,0
"873",350,1,2,1,0,0.216,0.216,0,0,5.43,1,0,0,0,5.43,0,0,1,0,0
"874",350,1,3,2,0,0.216,0.216,1,0,5.43,1,0,0,0,0,5.43,0,0,1,0
"875",351,1,2,1,0,2.202,2.202,1,0,2.202,0,0,0,0,2.202,0,0,0,0,0
"876",351,1,3,2,0,2.202,2.202,0,0,2.202,0,0,0,0,0,2.202,0,0,0,0
"877",351,2,3,3,2.202,2.524,0.322,1,0,2.202,0,0,0,0,0,0,2.202,0,0,0
"878",352,1,2,1,0,0.359,0.359,1,0,0.359,1,0,0,0,0.359,0,0,1,0,0
"879",352,1,3,2,0,0.359,0.359,0,0,0.359,1,0,0,0,0,0.359,0,0,1,0
"880",352,2,3,3,0.359,2.772,2.413,1,0,0.359,1,0,0,0,0,0,0.359,0,0,1
"881",353,1,2,1,0,0.31,0.31,1,0,0.31,0,0,0,0,0.31,0,0,0,0,0
"882",353,1,3,2,0,0.31,0.31,0,0,0.31,0,0,0,0,0,0.31,0,0,0,0
"883",353,2,3,3,0.31,2.437,2.127,1,0,0.31,0,0,0,0,0,0,0.31,0,0,0
"884",354,1,2,1,0,1.349,1.349,1,0,1.349,0,0,0,0,1.349,0,0,0,0,0
"885",354,1,3,2,0,1.349,1.349,0,0,1.349,0,0,0,0,0,1.349,0,0,0,0
"886",354,2,3,3,1.349,2.463,1.114,0,0,1.349,0,0,0,0,0,0,1.349,0,0,0
"887",355,1,2,1,0,1.6,1.6,1,1,1.6,0,1,0,0,1.6,0,0,0,0,0
"888",355,1,3,2,0,1.6,1.6,0,1,1.6,0,0,1,0,0,1.6,0,0,0,0
"889",355,2,3,3,1.6,2.097,0.497,1,1,1.6,0,0,0,1,0,0,1.6,0,0,0
"890",356,1,2,1,0,1.395,1.395,1,0,1.395,0,0,0,0,1.395,0,0,0,0,0
"891",356,1,3,2,0,1.395,1.395,0,0,1.395,0,0,0,0,0,1.395,0,0,0,0
"892",356,2,3,3,1.395,2.266,0.871,1,0,1.395,0,0,0,0,0,0,1.395,0,0,0
"893",357,1,2,1,0,0.933,0.933,0,0,1.615,1,0,0,0,1.615,0,0,1,0,0
"894",357,1,3,2,0,0.933,0.933,1,0,1.615,1,0,0,0,0,1.615,0,0,1,0
"895",358,1,2,1,0,1.138,1.138,1,1,1.138,1,1,0,0,1.138,0,0,1,0,0
"896",358,1,3,2,0,1.138,1.138,0,1,1.138,1,0,1,0,0,1.138,0,0,1,0
"897",358,2,3,3,1.138,1.14,0.002,1,1,1.138,1,0,0,1,0,0,1.138,0,0,1
"898",359,1,2,1,0,1.044,1.044,0,1,1.33,0,1,0,0,1.33,0,0,0,0,0
"899",359,1,3,2,0,1.044,1.044,1,1,1.33,0,0,1,0,0,1.33,0,0,0,0
"900",360,1,2,1,0,0.692,0.692,0,1,3.595,0,1,0,0,3.595,0,0,0,0,0
"901",360,1,3,2,0,0.692,0.692,1,1,3.595,0,0,1,0,0,3.595,0,0,0,0
"902",361,1,2,1,0,0.667,0.667,0,1,1.045,1,1,0,0,1.045,0,0,1,0,0
"903",361,1,3,2,0,0.667,0.667,1,1,1.045,1,0,1,0,0,1.045,0,0,1,0
"904",362,1,2,1,0,0.266,0.266,0,0,2.324,1,0,0,0,2.324,0,0,1,0,0
"905",362,1,3,2,0,0.266,0.266,1,0,2.324,1,0,0,0,0,2.324,0,0,1,0
"906",363,1,2,1,0,0.88,0.88,1,1,0.88,1,1,0,0,0.88,0,0,1,0,0
"907",363,1,3,2,0,0.88,0.88,0,1,0.88,1,0,1,0,0,0.88,0,0,1,0
"908",363,2,3,3,0.88,1.022,0.142,1,1,0.88,1,0,0,1,0,0,0.88,0,0,1
"909",364,1,2,1,0,0.11,0.11,0,1,0.215,0,1,0,0,0.215,0,0,0,0,0
"910",364,1,3,2,0,0.11,0.11,1,1,0.215,0,0,1,0,0,0.215,0,0,0,0
"911",365,1,2,1,0,0.155,0.155,0,0,1.522,0,0,0,0,1.522,0,0,0,0,0
"912",365,1,3,2,0,0.155,0.155,1,0,1.522,0,0,0,0,0,1.522,0,0,0,0
"913",366,1,2,1,0,0.311,0.311,1,0,0.311,0,0,0,0,0.311,0,0,0,0,0
"914",366,1,3,2,0,0.311,0.311,0,0,0.311,0,0,0,0,0,0.311,0,0,0,0
"915",366,2,3,3,0.311,0.53,0.219,1,0,0.311,0,0,0,0,0,0,0.311,0,0,0
"916",367,1,2,1,0,0.329,0.329,1,1,0.329,0,1,0,0,0.329,0,0,0,0,0
"917",367,1,3,2,0,0.329,0.329,0,1,0.329,0,0,1,0,0,0.329,0,0,0,0
"918",367,2,3,3,0.329,1.348,1.019,1,1,0.329,0,0,0,1,0,0,0.329,0,0,0
"919",368,1,2,1,0,0.386,0.386,0,0,1.057,0,0,0,0,1.057,0,0,0,0,0
"920",368,1,3,2,0,0.386,0.386,1,0,1.057,0,0,0,0,0,1.057,0,0,0,0
"921",369,1,2,1,0,0.063,0.063,0,0,2.103,1,0,0,0,2.103,0,0,1,0,0
"922",369,1,3,2,0,0.063,0.063,1,0,2.103,1,0,0,0,0,2.103,0,0,1,0
"923",370,1,2,1,0,0.069,0.069,0,1,0.772,1,1,0,0,0.772,0,0,1,0,0
"924",370,1,3,2,0,0.069,0.069,1,1,0.772,1,0,1,0,0,0.772,0,0,1,0
"925",371,1,2,1,0,0.196,0.196,0,1,0.235,0,1,0,0,0.235,0,0,0,0,0
"926",371,1,3,2,0,0.196,0.196,1,1,0.235,0,0,1,0,0,0.235,0,0,0,0
"927",372,1,2,1,0,1.158,1.158,1,1,1.158,1,1,0,0,1.158,0,0,1,0,0
"928",372,1,3,2,0,1.158,1.158,0,1,1.158,1,0,1,0,0,1.158,0,0,1,0
"929",372,2,3,3,1.158,3.029,1.871,1,1,1.158,1,0,0,1,0,0,1.158,0,0,1
"930",373,1,2,1,0,0.128,0.128,1,1,0.128,0,1,0,0,0.128,0,0,0,0,0
"931",373,1,3,2,0,0.128,0.128,0,1,0.128,0,0,1,0,0,0.128,0,0,0,0
"932",373,2,3,3,0.128,1.665,1.537,1,1,0.128,0,0,0,1,0,0,0.128,0,0,0
"933",374,1,2,1,0,0.364,0.364,0,0,1.394,0,0,0,0,1.394,0,0,0,0,0
"934",374,1,3,2,0,0.364,0.364,1,0,1.394,0,0,0,0,0,1.394,0,0,0,0
"935",375,1,2,1,0,0.409,0.409,0,0,1.136,0,0,0,0,1.136,0,0,0,0,0
"936",375,1,3,2,0,0.409,0.409,1,0,1.136,0,0,0,0,0,1.136,0,0,0,0
"937",376,1,2,1,0,0.385,0.385,0,1,0.535,0,1,0,0,0.535,0,0,0,0,0
"938",376,1,3,2,0,0.385,0.385,1,1,0.535,0,0,1,0,0,0.535,0,0,0,0
"939",377,1,2,1,0,1.33,1.33,1,1,1.33,0,1,0,0,1.33,0,0,0,0,0
"940",377,1,3,2,0,1.33,1.33,0,1,1.33,0,0,1,0,0,1.33,0,0,0,0
"941",377,2,3,3,1.33,3.092,1.762,1,1,1.33,0,0,0,1,0,0,1.33,0,0,0
"942",378,1,2,1,0,0.022,0.022,1,1,0.022,0,1,0,0,0.022,0,0,0,0,0
"943",378,1,3,2,0,0.022,0.022,0,1,0.022,0,0,1,0,0,0.022,0,0,0,0
"944",378,2,3,3,0.022,1.198,1.176,1,1,0.022,0,0,0,1,0,0,0.022,0,0,0
"945",379,1,2,1,0,0.201,0.201,0,0,1.071,1,0,0,0,1.071,0,0,1,0,0
"946",379,1,3,2,0,0.201,0.201,1,0,1.071,1,0,0,0,0,1.071,0,0,1,0
"947",380,1,2,1,0,0.786,0.786,0,1,2.682,0,1,0,0,2.682,0,0,0,0,0
"948",380,1,3,2,0,0.786,0.786,1,1,2.682,0,0,1,0,0,2.682,0,0,0,0
"949",381,1,2,1,0,0.029,0.029,1,1,0.029,0,1,0,0,0.029,0,0,0,0,0
"950",381,1,3,2,0,0.029,0.029,0,1,0.029,0,0,1,0,0,0.029,0,0,0,0
"951",381,2,3,3,0.029,0.575,0.546,1,1,0.029,0,0,0,1,0,0,0.029,0,0,0
"952",382,1,2,1,0,0.957,0.957,1,1,0.957,1,1,0,0,0.957,0,0,1,0,0
"953",382,1,3,2,0,0.957,0.957,0,1,0.957,1,0,1,0,0,0.957,0,0,1,0
"954",382,2,3,3,0.957,1.612,0.655,1,1,0.957,1,0,0,1,0,0,0.957,0,0,1
"955",383,1,2,1,0,0.62,0.62,0,0,1.379,0,0,0,0,1.379,0,0,0,0,0
"956",383,1,3,2,0,0.62,0.62,1,0,1.379,0,0,0,0,0,1.379,0,0,0,0
"957",384,1,2,1,0,0.822,0.822,0,0,3.048,0,0,0,0,3.048,0,0,0,0,0
"958",384,1,3,2,0,0.822,0.822,1,0,3.048,0,0,0,0,0,3.048,0,0,0,0
"959",385,1,2,1,0,0.26,0.26,0,0,3.928,0,0,0,0,3.928,0,0,0,0,0
"960",385,1,3,2,0,0.26,0.26,1,0,3.928,0,0,0,0,0,3.928,0,0,0,0
"961",386,1,2,1,0,1.901,1.901,0,1,3.637,0,1,0,0,3.637,0,0,0,0,0
"962",386,1,3,2,0,1.901,1.901,1,1,3.637,0,0,1,0,0,3.637,0,0,0,0
"963",387,1,2,1,0,0.053,0.053,0,1,0.079,0,1,0,0,0.079,0,0,0,0,0
"964",387,1,3,2,0,0.053,0.053,1,1,0.079,0,0,1,0,0,0.079,0,0,0,0
"965",388,1,2,1,0,0.107,0.107,1,1,0.107,0,1,0,0,0.107,0,0,0,0,0
"966",388,1,3,2,0,0.107,0.107,0,1,0.107,0,0,1,0,0,0.107,0,0,0,0
"967",388,2,3,3,0.107,1.562,1.455,1,1,0.107,0,0,0,1,0,0,0.107,0,0,0
"968",389,1,2,1,0,0.233,0.233,1,0,0.233,0,0,0,0,0.233,0,0,0,0,0
"969",389,1,3,2,0,0.233,0.233,0,0,0.233,0,0,0,0,0,0.233,0,0,0,0
"970",389,2,3,3,0.233,3.177,2.944,1,0,0.233,0,0,0,0,0,0,0.233,0,0,0
"971",390,1,2,1,0,0.392,0.392,0,0,2.111,0,0,0,0,2.111,0,0,0,0,0
"972",390,1,3,2,0,0.392,0.392,1,0,2.111,0,0,0,0,0,2.111,0,0,0,0
"973",391,1,2,1,0,1.016,1.016,1,1,1.016,0,1,0,0,1.016,0,0,0,0,0
"974",391,1,3,2,0,1.016,1.016,0,1,1.016,0,0,1,0,0,1.016,0,0,0,0
"975",391,2,3,3,1.016,1.027,0.0109999999999999,1,1,1.016,0,0,0,1,0,0,1.016,0,0,0
"976",392,1,2,1,0,0.025,0.025,1,0,0.025,0,0,0,0,0.025,0,0,0,0,0
"977",392,1,3,2,0,0.025,0.025,0,0,0.025,0,0,0,0,0,0.025,0,0,0,0
"978",392,2,3,3,0.025,0.978,0.953,1,0,0.025,0,0,0,0,0,0,0.025,0,0,0
"979",393,1,2,1,0,0.668,0.668,1,0,0.668,0,0,0,0,0.668,0,0,0,0,0
"980",393,1,3,2,0,0.668,0.668,0,0,0.668,0,0,0,0,0,0.668,0,0,0,0
"981",393,2,3,3,0.668,0.981,0.313,1,0,0.668,0,0,0,0,0,0,0.668,0,0,0
"982",394,1,2,1,0,1.604,1.604,1,0,1.604,0,0,0,0,1.604,0,0,0,0,0
"983",394,1,3,2,0,1.604,1.604,0,0,1.604,0,0,0,0,0,1.604,0,0,0,0
"984",394,2,3,3,1.604,1.851,0.247,1,0,1.604,0,0,0,0,0,0,1.604,0,0,0
"985",395,1,2,1,0,0.914,0.914,0,1,5.349,0,1,0,0,5.349,0,0,0,0,0
"986",395,1,3,2,0,0.914,0.914,1,1,5.349,0,0,1,0,0,5.349,0,0,0,0
"987",396,1,2,1,0,0.677,0.677,1,0,0.677,1,0,0,0,0.677,0,0,1,0,0
"988",396,1,3,2,0,0.677,0.677,0,0,0.677,1,0,0,0,0,0.677,0,0,1,0
"989",396,2,3,3,0.677,0.709,0.0319999999999999,1,0,0.677,1,0,0,0,0,0,0.677,0,0,1
"990",397,1,2,1,0,1.635,1.635,1,1,1.635,0,1,0,0,1.635,0,0,0,0,0
"991",397,1,3,2,0,1.635,1.635,0,1,1.635,0,0,1,0,0,1.635,0,0,0,0
"992",397,2,3,3,1.635,1.668,0.0329999999999999,1,1,1.635,0,0,0,1,0,0,1.635,0,0,0
"993",398,1,2,1,0,0.712,0.712,0,1,1.089,0,1,0,0,1.089,0,0,0,0,0
"994",398,1,3,2,0,0.712,0.712,1,1,1.089,0,0,1,0,0,1.089,0,0,0,0
"995",399,1,2,1,0,0.006,0.006,0,1,0.141,0,1,0,0,0.141,0,0,0,0,0
"996",399,1,3,2,0,0.006,0.006,1,1,0.141,0,0,1,0,0,0.141,0,0,0,0
"997",400,1,2,1,0,0.211,0.211,1,0,0.211,0,0,0,0,0.211,0,0,0,0,0
"998",400,1,3,2,0,0.211,0.211,0,0,0.211,0,0,0,0,0,0.211,0,0,0,0
"999",400,2,3,3,0.211,0.904,0.693,1,0,0.211,0,0,0,0,0,0,0.211,0,0,0
"1000",401,1,2,1,0,0.324,0.324,0,0,0.955,1,0,0,0,0.955,0,0,1,0,0
"1001",401,1,3,2,0,0.324,0.324,1,0,0.955,1,0,0,0,0,0.955,0,0,1,0
"1002",402,1,2,1,0,0.204,0.204,1,1,0.204,1,1,0,0,0.204,0,0,1,0,0
"1003",402,1,3,2,0,0.204,0.204,0,1,0.204,1,0,1,0,0,0.204,0,0,1,0
"1004",402,2,3,3,0.204,0.822,0.618,1,1,0.204,1,0,0,1,0,0,0.204,0,0,1
"1005",403,1,2,1,0,0.109,0.109,0,1,0.285,1,1,0,0,0.285,0,0,1,0,0
"1006",403,1,3,2,0,0.109,0.109,1,1,0.285,1,0,1,0,0,0.285,0,0,1,0
"1007",404,1,2,1,0,0.461,0.461,1,1,0.461,1,1,0,0,0.461,0,0,1,0,0
"1008",404,1,3,2,0,0.461,0.461,0,1,0.461,1,0,1,0,0,0.461,0,0,1,0
"1009",404,2,3,3,0.461,3.22,2.759,1,1,0.461,1,0,0,1,0,0,0.461,0,0,1
"1010",405,1,2,1,0,0.278,0.278,0,0,0.598,0,0,0,0,0.598,0,0,0,0,0
"1011",405,1,3,2,0,0.278,0.278,1,0,0.598,0,0,0,0,0,0.598,0,0,0,0
"1012",406,1,2,1,0,0.103,0.103,0,0,0.321,0,0,0,0,0.321,0,0,0,0,0
"1013",406,1,3,2,0,0.103,0.103,1,0,0.321,0,0,0,0,0,0.321,0,0,0,0
"1014",407,1,2,1,0,0.386,0.386,0,1,2.125,0,1,0,0,2.125,0,0,0,0,0
"1015",407,1,3,2,0,0.386,0.386,1,1,2.125,0,0,1,0,0,2.125,0,0,0,0
"1016",408,1,2,1,0,0.167,0.167,0,1,2.153,1,1,0,0,2.153,0,0,1,0,0
"1017",408,1,3,2,0,0.167,0.167,1,1,2.153,1,0,1,0,0,2.153,0,0,1,0
"1018",409,1,2,1,0,0.089,0.089,0,0,0.26,0,0,0,0,0.26,0,0,0,0,0
"1019",409,1,3,2,0,0.089,0.089,1,0,0.26,0,0,0,0,0,0.26,0,0,0,0
"1020",410,1,2,1,0,0.342,0.342,1,1,0.342,0,1,0,0,0.342,0,0,0,0,0
"1021",410,1,3,2,0,0.342,0.342,0,1,0.342,0,0,1,0,0,0.342,0,0,0,0
"1022",410,2,3,3,0.342,0.55,0.208,1,1,0.342,0,0,0,1,0,0,0.342,0,0,0
"1023",411,1,2,1,0,0.074,0.074,1,0,0.074,0,0,0,0,0.074,0,0,0,0,0
"1024",411,1,3,2,0,0.074,0.074,0,0,0.074,0,0,0,0,0,0.074,0,0,0,0
"1025",411,2,3,3,0.074,1.373,1.299,1,0,0.074,0,0,0,0,0,0,0.074,0,0,0
"1026",412,1,2,1,0,0.441,0.441,0,0,1.957,0,0,0,0,1.957,0,0,0,0,0
"1027",412,1,3,2,0,0.441,0.441,1,0,1.957,0,0,0,0,0,1.957,0,0,0,0
"1028",413,1,2,1,0,0.86,0.86,0,1,1.244,1,1,0,0,1.244,0,0,1,0,0
"1029",413,1,3,2,0,0.86,0.86,1,1,1.244,1,0,1,0,0,1.244,0,0,1,0
"1030",414,1,2,1,0,0.131,0.131,1,1,0.131,0,1,0,0,0.131,0,0,0,0,0
"1031",414,1,3,2,0,0.131,0.131,0,1,0.131,0,0,1,0,0,0.131,0,0,0,0
"1032",414,2,3,3,0.131,2.053,1.922,1,1,0.131,0,0,0,1,0,0,0.131,0,0,0
"1033",415,1,2,1,0,0.049,0.049,0,1,1.132,0,1,0,0,1.132,0,0,0,0,0
"1034",415,1,3,2,0,0.049,0.049,1,1,1.132,0,0,1,0,0,1.132,0,0,0,0
"1035",416,1,2,1,0,0.225,0.225,1,0,0.225,1,0,0,0,0.225,0,0,1,0,0
"1036",416,1,3,2,0,0.225,0.225,0,0,0.225,1,0,0,0,0,0.225,0,0,1,0
"1037",416,2,3,3,0.225,0.738,0.513,1,0,0.225,1,0,0,0,0,0,0.225,0,0,1
"1038",417,1,2,1,0,1.375,1.375,1,1,1.375,0,1,0,0,1.375,0,0,0,0,0
"1039",417,1,3,2,0,1.375,1.375,0,1,1.375,0,0,1,0,0,1.375,0,0,0,0
"1040",417,2,3,3,1.375,1.927,0.552,1,1,1.375,0,0,0,1,0,0,1.375,0,0,0
"1041",418,1,2,1,0,0.009,0.009,1,0,0.009,0,0,0,0,0.009,0,0,0,0,0
"1042",418,1,3,2,0,0.009,0.009,0,0,0.009,0,0,0,0,0,0.009,0,0,0,0
"1043",418,2,3,3,0.009,1.1,1.091,1,0,0.009,0,0,0,0,0,0,0.009,0,0,0
"1044",419,1,2,1,0,0.388,0.388,1,1,0.388,0,1,0,0,0.388,0,0,0,0,0
"1045",419,1,3,2,0,0.388,0.388,0,1,0.388,0,0,1,0,0,0.388,0,0,0,0
"1046",419,2,3,3,0.388,1.411,1.023,1,1,0.388,0,0,0,1,0,0,0.388,0,0,0
"1047",420,1,2,1,0,0.844,0.844,1,1,0.844,1,1,0,0,0.844,0,0,1,0,0
"1048",420,1,3,2,0,0.844,0.844,0,1,0.844,1,0,1,0,0,0.844,0,0,1,0
"1049",420,2,3,3,0.844,0.921,0.0770000000000001,1,1,0.844,1,0,0,1,0,0,0.844,0,0,1
"1050",421,1,2,1,0,0.059,0.059,1,1,0.059,0,1,0,0,0.059,0,0,0,0,0
"1051",421,1,3,2,0,0.059,0.059,0,1,0.059,0,0,1,0,0,0.059,0,0,0,0
"1052",421,2,3,3,0.059,0.443,0.384,1,1,0.059,0,0,0,1,0,0,0.059,0,0,0
"1053",422,1,2,1,0,0.516,0.516,1,0,0.516,0,0,0,0,0.516,0,0,0,0,0
"1054",422,1,3,2,0,0.516,0.516,0,0,0.516,0,0,0,0,0,0.516,0,0,0,0
"1055",422,2,3,3,0.516,1.069,0.553,1,0,0.516,0,0,0,0,0,0,0.516,0,0,0
"1056",423,1,2,1,0,1.668,1.668,1,1,1.668,0,1,0,0,1.668,0,0,0,0,0
"1057",423,1,3,2,0,1.668,1.668,0,1,1.668,0,0,1,0,0,1.668,0,0,0,0
"1058",423,2,3,3,1.668,2.741,1.073,1,1,1.668,0,0,0,1,0,0,1.668,0,0,0
"1059",424,1,2,1,0,0.152,0.152,0,0,0.941,0,0,0,0,0.941,0,0,0,0,0
"1060",424,1,3,2,0,0.152,0.152,1,0,0.941,0,0,0,0,0,0.941,0,0,0,0
"1061",425,1,2,1,0,0.614,0.614,0,1,1.1,0,1,0,0,1.1,0,0,0,0,0
"1062",425,1,3,2,0,0.614,0.614,1,1,1.1,0,0,1,0,0,1.1,0,0,0,0
"1063",426,1,2,1,0,0.18,0.18,1,0,0.18,1,0,0,0,0.18,0,0,1,0,0
"1064",426,1,3,2,0,0.18,0.18,0,0,0.18,1,0,0,0,0,0.18,0,0,1,0
"1065",426,2,3,3,0.18,3.246,3.066,1,0,0.18,1,0,0,0,0,0,0.18,0,0,1
"1066",427,1,2,1,0,1.522,1.522,0,0,2.418,0,0,0,0,2.418,0,0,0,0,0
"1067",427,1,3,2,0,1.522,1.522,1,0,2.418,0,0,0,0,0,2.418,0,0,0,0
"1068",428,1,2,1,0,0.346,0.346,1,1,0.346,1,1,0,0,0.346,0,0,1,0,0
"1069",428,1,3,2,0,0.346,0.346,0,1,0.346,1,0,1,0,0,0.346,0,0,1,0
"1070",428,2,3,3,0.346,0.675,0.329,1,1,0.346,1,0,0,1,0,0,0.346,0,0,1
"1071",429,1,2,1,0,0.024,0.024,1,0,0.024,1,0,0,0,0.024,0,0,1,0,0
"1072",429,1,3,2,0,0.024,0.024,0,0,0.024,1,0,0,0,0,0.024,0,0,1,0
"1073",429,2,3,3,0.024,0.026,0.002,1,0,0.024,1,0,0,0,0,0,0.024,0,0,1
"1074",430,1,2,1,0,0.651,0.651,1,0,0.651,0,0,0,0,0.651,0,0,0,0,0
"1075",430,1,3,2,0,0.651,0.651,0,0,0.651,0,0,0,0,0,0.651,0,0,0,0
"1076",430,2,3,3,0.651,1.305,0.654,1,0,0.651,0,0,0,0,0,0,0.651,0,0,0
"1077",431,1,2,1,0,0.643,0.643,1,1,0.643,0,1,0,0,0.643,0,0,0,0,0
"1078",431,1,3,2,0,0.643,0.643,0,1,0.643,0,0,1,0,0,0.643,0,0,0,0
"1079",431,2,3,3,0.643,2.367,1.724,1,1,0.643,0,0,0,1,0,0,0.643,0,0,0
"1080",432,1,2,1,0,0.253,0.253,0,0,0.38,0,0,0,0,0.38,0,0,0,0,0
